Type	Rank	Freq	Range	NormFreq	NormRange
sistemas nacionais	10486	110	1	23.538	1.000
sub saharan	10486	110	1	23.538	1.000
termo inovação	10486	110	1	23.538	1.000
total final	10486	110	1	23.538	1.000
usados para	10486	110	1	23.538	1.000
vigilância sanitária	10486	110	1	23.538	1.000
à universidade	10486	110	1	23.538	1.000
ao cliente	10600	109	1	23.324	1.000
ao do	10600	109	1	23.324	1.000
as abordagens	10600	109	1	23.324	1.000
as implicações	10600	109	1	23.324	1.000
atividades desenvolvidas	10600	109	1	23.324	1.000
average annual	10600	109	1	23.324	1.000
benefícios da	10600	109	1	23.324	1.000
conhecimento por	10600	109	1	23.324	1.000
crise econômica	10600	109	1	23.324	1.000
códigos de	10600	109	1	23.324	1.000
da classificação	10600	109	1	23.324	1.000
das mulheres	10600	109	1	23.324	1.000
de arroz	10600	109	1	23.324	1.000
de constituição	10600	109	1	23.324	1.000
de responder	10600	109	1	23.324	1.000
desejo de	10600	109	1	23.324	1.000
discussed in	10600	109	1	23.324	1.000
dos primeiros	10600	109	1	23.324	1.000
elaborado pelas	10600	109	1	23.324	1.000
faixa etária	10600	109	1	23.324	1.000
figura modelo	10600	109	1	23.324	1.000
geral os	10600	109	1	23.324	1.000
grande desafio	10600	109	1	23.324	1.000
incubadora de	10600	109	1	23.324	1.000
lembrar que	10600	109	1	23.324	1.000
mas se	10600	109	1	23.324	1.000
mercado brasileiro	10600	109	1	23.324	1.000
meses de	10600	109	1	23.324	1.000
mudança tecnológica	10600	109	1	23.324	1.000
mudanças tecnológicas	10600	109	1	23.324	1.000
na formulação	10600	109	1	23.324	1.000
na linha	10600	109	1	23.324	1.000
na revisão	10600	109	1	23.324	1.000
new zealand	10600	109	1	23.324	1.000
no fluxo	10600	109	1	23.324	1.000
nos dias	10600	109	1	23.324	1.000
os objetos	10600	109	1	23.324	1.000
os relatórios	10600	109	1	23.324	1.000
ou as	10600	109	1	23.324	1.000
participação acionária	10600	109	1	23.324	1.000
participação nos	10600	109	1	23.324	1.000
patentes como	10600	109	1	23.324	1.000
que caracteriza	10600	109	1	23.324	1.000
realizadas em	10600	109	1	23.324	1.000
referentes aos	10600	109	1	23.324	1.000
relatos de	10600	109	1	23.324	1.000
resultado é	10600	109	1	23.324	1.000
se perceber	10600	109	1	23.324	1.000
ser utilizadas	10600	109	1	23.324	1.000
serviço da	10600	109	1	23.324	1.000
seus impactos	10600	109	1	23.324	1.000
às normas	10600	109	1	23.324	1.000
abordagem quantitativa	10699	108	1	23.110	1.000
acessado em	10699	108	1	23.110	1.000
afirmaram que	10699	108	1	23.110	1.000
an uncertain	10699	108	1	23.110	1.000
as fintechs	10699	108	1	23.110	1.000
bases da	10699	108	1	23.110	1.000
brought up	10699	108	1	23.110	1.000
cannot be	10699	108	1	23.110	1.000
central da	10699	108	1	23.110	1.000
com alto	10699	108	1	23.110	1.000
com baixa	10699	108	1	23.110	1.000
corresponde ao	10699	108	1	23.110	1.000
crescimento económico	10699	108	1	23.110	1.000
da biotecnologia	10699	108	1	23.110	1.000
da casa	10699	108	1	23.110	1.000
da pesca	10699	108	1	23.110	1.000
da transferência	10699	108	1	23.110	1.000
da web	10699	108	1	23.110	1.000
das exportações	10699	108	1	23.110	1.000
de cachaça	10699	108	1	23.110	1.000
de empregados	10699	108	1	23.110	1.000
de entrega	10699	108	1	23.110	1.000
de gramaticalização	10699	108	1	23.110	1.000
de mídia	10699	108	1	23.110	1.000
de oferecer	10699	108	1	23.110	1.000
de recherche	10699	108	1	23.110	1.000
de regimes	10699	108	1	23.110	1.000
de é	10699	108	1	23.110	1.000
desenvolvimento produtivo	10699	108	1	23.110	1.000
do decreto	10699	108	1	23.110	1.000
domínio público	10699	108	1	23.110	1.000
dos clusters	10699	108	1	23.110	1.000
em cursos	10699	108	1	23.110	1.000
em escolas	10699	108	1	23.110	1.000
em painel	10699	108	1	23.110	1.000
empirical study	10699	108	1	23.110	1.000
empresas os	10699	108	1	23.110	1.000
exemplo do	10699	108	1	23.110	1.000
exigência de	10699	108	1	23.110	1.000
existente entre	10699	108	1	23.110	1.000
figura do	10699	108	1	23.110	1.000
figura que	10699	108	1	23.110	1.000
fortalecimento de	10699	108	1	23.110	1.000
fundamental que	10699	108	1	23.110	1.000
governança de	10699	108	1	23.110	1.000
https doi	10699	108	1	23.110	1.000
identificar que	10699	108	1	23.110	1.000
industrial do	10699	108	1	23.110	1.000
interesse dos	10699	108	1	23.110	1.000
mercado que	10699	108	1	23.110	1.000
monoclonal antibody	10699	108	1	23.110	1.000
na participação	10699	108	1	23.110	1.000
na percepção	10699	108	1	23.110	1.000
no entendimento	10699	108	1	23.110	1.000
nova tecnologia	10699	108	1	23.110	1.000
os em	10699	108	1	23.110	1.000
ou indiretamente	10699	108	1	23.110	1.000
palavra chave	10699	108	1	23.110	1.000
pandemia do	10699	108	1	23.110	1.000
papel na	10699	108	1	23.110	1.000
para definir	10699	108	1	23.110	1.000
para transformar	10699	108	1	23.110	1.000
pavitt k	10699	108	1	23.110	1.000
pelo poder	10699	108	1	23.110	1.000
por organizações	10699	108	1	23.110	1.000
por país	10699	108	1	23.110	1.000
professor da	10699	108	1	23.110	1.000
property rights	10699	108	1	23.110	1.000
que considera	10699	108	1	23.110	1.000
que formam	10699	108	1	23.110	1.000
reconhecimento do	10699	108	1	23.110	1.000
região metropolitana	10699	108	1	23.110	1.000
scge pe	10699	108	1	23.110	1.000
se aplica	10699	108	1	23.110	1.000
se obter	10699	108	1	23.110	1.000
service innovation	10699	108	1	23.110	1.000
sua área	10699	108	1	23.110	1.000
tarefas de	10699	108	1	23.110	1.000
tecnológico cnpq	10699	108	1	23.110	1.000
total primary	10699	108	1	23.110	1.000
trabalhar em	10699	108	1	23.110	1.000
à promoção	10699	108	1	23.110	1.000
é para	10699	108	1	23.110	1.000
agentes que	10828	107	1	22.896	1.000
as it	10828	107	1	22.896	1.000
as potencialidades	10828	107	1	22.896	1.000
as propriedades	10828	107	1	22.896	1.000
associação entre	10828	107	1	22.896	1.000
atua como	10828	107	1	22.896	1.000
autores de	10828	107	1	22.896	1.000
biodiversidade brasileira	10828	107	1	22.896	1.000
com esses	10828	107	1	22.896	1.000
com orcid	10828	107	1	22.896	1.000
com resultados	10828	107	1	22.896	1.000
conhecimento gerado	10828	107	1	22.896	1.000
contam com	10828	107	1	22.896	1.000
contribuições do	10828	107	1	22.896	1.000
da cana	10828	107	1	22.896	1.000
da computação	10828	107	1	22.896	1.000
da implantação	10828	107	1	22.896	1.000
da segunda	10828	107	1	22.896	1.000
das pequenas	10828	107	1	22.896	1.000
de contratos	10828	107	1	22.896	1.000
de données	10828	107	1	22.896	1.000
de elaboração	10828	107	1	22.896	1.000
de filosofia	10828	107	1	22.896	1.000
de in	10828	107	1	22.896	1.000
de melo	10828	107	1	22.896	1.000
de pequenos	10828	107	1	22.896	1.000
de prescrição	10828	107	1	22.896	1.000
de stakeholders	10828	107	1	22.896	1.000
de transmissão	10828	107	1	22.896	1.000
desempenho inovativo	10828	107	1	22.896	1.000
digitais de	10828	107	1	22.896	1.000
disponíveis na	10828	107	1	22.896	1.000
do cnpq	10828	107	1	22.896	1.000
do depósito	10828	107	1	22.896	1.000
do ipc	10828	107	1	22.896	1.000
do resultado	10828	107	1	22.896	1.000
efeito da	10828	107	1	22.896	1.000
em casa	10828	107	1	22.896	1.000
essa nova	10828	107	1	22.896	1.000
et le	10828	107	1	22.896	1.000
etapa da	10828	107	1	22.896	1.000
fenômeno da	10828	107	1	22.896	1.000
health services	10828	107	1	22.896	1.000
in our	10828	107	1	22.896	1.000
lei que	10828	107	1	22.896	1.000
membro da	10828	107	1	22.896	1.000
much more	10828	107	1	22.896	1.000
na questão	10828	107	1	22.896	1.000
no item	10828	107	1	22.896	1.000
no tema	10828	107	1	22.896	1.000
opção de	10828	107	1	22.896	1.000
para atividades	10828	107	1	22.896	1.000
pensamento crítico	10828	107	1	22.896	1.000
produtividade do	10828	107	1	22.896	1.000
prol da	10828	107	1	22.896	1.000
realizadas por	10828	107	1	22.896	1.000
reprodução de	10828	107	1	22.896	1.000
responsáveis pelo	10828	107	1	22.896	1.000
rita do	10828	107	1	22.896	1.000
se aqui	10828	107	1	22.896	1.000
se configura	10828	107	1	22.896	1.000
serviços no	10828	107	1	22.896	1.000
seus projetos	10828	107	1	22.896	1.000
soluções tecnológicas	10828	107	1	22.896	1.000
start ups	10828	107	1	22.896	1.000
sua formação	10828	107	1	22.896	1.000
tecnológico em	10828	107	1	22.896	1.000
ótica da	10828	107	1	22.896	1.000
acreditam que	10946	106	1	22.682	1.000
agentes públicos	10946	106	1	22.682	1.000
análise bibliométrica	10946	106	1	22.682	1.000
are still	10946	106	1	22.682	1.000
as economias	10946	106	1	22.682	1.000
aumento das	10946	106	1	22.682	1.000
ação pública	10946	106	1	22.682	1.000
balanced scorecard	10946	106	1	22.682	1.000
brorbit com	10946	106	1	22.682	1.000
caso é	10946	106	1	22.682	1.000
circuito inferior	10946	106	1	22.682	1.000
clean cooking	10946	106	1	22.682	1.000
com brorbit	10946	106	1	22.682	1.000
competências de	10946	106	1	22.682	1.000
competências específicas	10946	106	1	22.682	1.000
comunidade científica	10946	106	1	22.682	1.000
conhecer as	10946	106	1	22.682	1.000
corpo de	10946	106	1	22.682	1.000
da aps	10946	106	1	22.682	1.000
da data	10946	106	1	22.682	1.000
da escala	10946	106	1	22.682	1.000
da metade	10946	106	1	22.682	1.000
da resolução	10946	106	1	22.682	1.000
da segurança	10946	106	1	22.682	1.000
da videira	10946	106	1	22.682	1.000
das dinâmicas	10946	106	1	22.682	1.000
das melhores	10946	106	1	22.682	1.000
de autoria	10946	106	1	22.682	1.000
de efeito	10946	106	1	22.682	1.000
de frutos	10946	106	1	22.682	1.000
de pósgraduação	10946	106	1	22.682	1.000
de transição	10946	106	1	22.682	1.000
deixa de	10946	106	1	22.682	1.000
derwent innovations	10946	106	1	22.682	1.000
disposto no	10946	106	1	22.682	1.000
do aborto	10946	106	1	22.682	1.000
do arranjo	10946	106	1	22.682	1.000
do cidadão	10946	106	1	22.682	1.000
do nascimento	10946	106	1	22.682	1.000
do nit	10946	106	1	22.682	1.000
do scg	10946	106	1	22.682	1.000
do óleo	10946	106	1	22.682	1.000
dos concorrentes	10946	106	1	22.682	1.000
dos últimos	10946	106	1	22.682	1.000
em junho	10946	106	1	22.682	1.000
em modelos	10946	106	1	22.682	1.000
em na	10946	106	1	22.682	1.000
empresas ou	10946	106	1	22.682	1.000
entender que	10946	106	1	22.682	1.000
envolvidos em	10946	106	1	22.682	1.000
específicos de	10946	106	1	22.682	1.000
específicos para	10946	106	1	22.682	1.000
expert services	10946	106	1	22.682	1.000
foco da	10946	106	1	22.682	1.000
fornecedores de	10946	106	1	22.682	1.000
função das	10946	106	1	22.682	1.000
gráficos de	10946	106	1	22.682	1.000
in brazilian	10946	106	1	22.682	1.000
instrumento para	10946	106	1	22.682	1.000
integrado de	10946	106	1	22.682	1.000
kibs as	10946	106	1	22.682	1.000
mesmo de	10946	106	1	22.682	1.000
na amostra	10946	106	1	22.682	1.000
negócios que	10946	106	1	22.682	1.000
no controle	10946	106	1	22.682	1.000
nos ambientes	10946	106	1	22.682	1.000
novos estudos	10946	106	1	22.682	1.000
não havia	10946	106	1	22.682	1.000
organizações sociedade	10946	106	1	22.682	1.000
os números	10946	106	1	22.682	1.000
partilha de	10946	106	1	22.682	1.000
pesquisa social	10946	106	1	22.682	1.000
pessoas para	10946	106	1	22.682	1.000
precisa de	10946	106	1	22.682	1.000
problemas da	10946	106	1	22.682	1.000
pública federal	10946	106	1	22.682	1.000
que cooperam	10946	106	1	22.682	1.000
radical innovation	10946	106	1	22.682	1.000
recursos disponíveis	10946	106	1	22.682	1.000
relação direta	10946	106	1	22.682	1.000
saharan africa	10946	106	1	22.682	1.000
se desenvolver	10946	106	1	22.682	1.000
sistema regional	10946	106	1	22.682	1.000
sociedade contemporânea	10946	106	1	22.682	1.000
suas principais	10946	106	1	22.682	1.000
used as	10946	106	1	22.682	1.000
variedades de	10946	106	1	22.682	1.000
º ciclo	10946	106	1	22.682	1.000
ao brasil	11082	105	1	22.468	1.000
apropriação de	11082	105	1	22.468	1.000
as metas	11082	105	1	22.468	1.000
as operações	11082	105	1	22.468	1.000
be considered	11082	105	1	22.468	1.000
compartilhamento do	11082	105	1	22.468	1.000
comunicação em	11082	105	1	22.468	1.000
comércio internacional	11082	105	1	22.468	1.000
coreia do	11082	105	1	22.468	1.000
células tronco	11082	105	1	22.468	1.000
da capes	11082	105	1	22.468	1.000
da fase	11082	105	1	22.468	1.000
de curitiba	11082	105	1	22.468	1.000
de garantia	11082	105	1	22.468	1.000
de habitantes	11082	105	1	22.468	1.000
de levantamento	11082	105	1	22.468	1.000
de qualificação	11082	105	1	22.468	1.000
de relacionamentos	11082	105	1	22.468	1.000
de terra	11082	105	1	22.468	1.000
de toneladas	11082	105	1	22.468	1.000
diretrizes curriculares	11082	105	1	22.468	1.000
divisão de	11082	105	1	22.468	1.000
do sapucaí	11082	105	1	22.468	1.000
em foco	11082	105	1	22.468	1.000
em larga	11082	105	1	22.468	1.000
entende que	11082	105	1	22.468	1.000
entre essas	11082	105	1	22.468	1.000
essas características	11082	105	1	22.468	1.000
estratégias da	11082	105	1	22.468	1.000
feita por	11082	105	1	22.468	1.000
gestão universitária	11082	105	1	22.468	1.000
graduado em	11082	105	1	22.468	1.000
in vitro	11082	105	1	22.468	1.000
industrial que	11082	105	1	22.468	1.000
indústrias do	11082	105	1	22.468	1.000
le monde	11082	105	1	22.468	1.000
locais para	11082	105	1	22.468	1.000
local do	11082	105	1	22.468	1.000
milhões em	11082	105	1	22.468	1.000
não significa	11082	105	1	22.468	1.000
para fomentar	11082	105	1	22.468	1.000
para identificação	11082	105	1	22.468	1.000
país no	11082	105	1	22.468	1.000
pela criação	11082	105	1	22.468	1.000
principais fatores	11082	105	1	22.468	1.000
projeto para	11082	105	1	22.468	1.000
que participam	11082	105	1	22.468	1.000
que poderia	11082	105	1	22.468	1.000
relaciona com	11082	105	1	22.468	1.000
relacionados às	11082	105	1	22.468	1.000
saúde para	11082	105	1	22.468	1.000
se você	11082	105	1	22.468	1.000
ser entendido	11082	105	1	22.468	1.000
seu conhecimento	11082	105	1	22.468	1.000
sua gestão	11082	105	1	22.468	1.000
submetido em	11082	105	1	22.468	1.000
surgimento da	11082	105	1	22.468	1.000
these services	11082	105	1	22.468	1.000
técnicas para	11082	105	1	22.468	1.000
usp br	11082	105	1	22.468	1.000
áreas industriais	11082	105	1	22.468	1.000
índice global	11082	105	1	22.468	1.000
administração contabilidade	11197	104	1	22.254	1.000
arquitetura modular	11197	104	1	22.254	1.000
as emissões	11197	104	1	22.254	1.000
as plataformas	11197	104	1	22.254	1.000
associados ao	11197	104	1	22.254	1.000
atendimento das	11197	104	1	22.254	1.000
capacidade da	11197	104	1	22.254	1.000
capacitação tecnológica	11197	104	1	22.254	1.000
cognitive conflict	11197	104	1	22.254	1.000
countries in	11197	104	1	22.254	1.000
crisis levels	11197	104	1	22.254	1.000
curriculares nacionais	11197	104	1	22.254	1.000
da introdução	11197	104	1	22.254	1.000
de conciliação	11197	104	1	22.254	1.000
de fortaleza	11197	104	1	22.254	1.000
de patenteamento	11197	104	1	22.254	1.000
design aided	11197	104	1	22.254	1.000
do ar	11197	104	1	22.254	1.000
do entrevistado	11197	104	1	22.254	1.000
do ibge	11197	104	1	22.254	1.000
do interior	11197	104	1	22.254	1.000
do progresso	11197	104	1	22.254	1.000
dos ensaios	11197	104	1	22.254	1.000
educação popular	11197	104	1	22.254	1.000
elementos do	11197	104	1	22.254	1.000
em algum	11197	104	1	22.254	1.000
em capital	11197	104	1	22.254	1.000
em dos	11197	104	1	22.254	1.000
energy use	11197	104	1	22.254	1.000
escolha dos	11197	104	1	22.254	1.000
especificação institucional	11197	104	1	22.254	1.000
essas informações	11197	104	1	22.254	1.000
face à	11197	104	1	22.254	1.000
factors supporting	11197	104	1	22.254	1.000
interesses de	11197	104	1	22.254	1.000
início dos	11197	104	1	22.254	1.000
janeiro rio	11197	104	1	22.254	1.000
jr et	11197	104	1	22.254	1.000
learning in	11197	104	1	22.254	1.000
mercado não	11197	104	1	22.254	1.000
mudanças significativas	11197	104	1	22.254	1.000
nas dinâmicas	11197	104	1	22.254	1.000
near term	11197	104	1	22.254	1.000
no conceito	11197	104	1	22.254	1.000
no modo	11197	104	1	22.254	1.000
nome da	11197	104	1	22.254	1.000
north america	11197	104	1	22.254	1.000
organizações não	11197	104	1	22.254	1.000
os materiais	11197	104	1	22.254	1.000
os resíduos	11197	104	1	22.254	1.000
para medir	11197	104	1	22.254	1.000
pelos seus	11197	104	1	22.254	1.000
perfil das	11197	104	1	22.254	1.000
pessoas físicas	11197	104	1	22.254	1.000
políticas para	11197	104	1	22.254	1.000
por ela	11197	104	1	22.254	1.000
por pesquisadores	11197	104	1	22.254	1.000
que apresentou	11197	104	1	22.254	1.000
que desenvolvem	11197	104	1	22.254	1.000
região em	11197	104	1	22.254	1.000
regiões brasileiras	11197	104	1	22.254	1.000
resultados mostram	11197	104	1	22.254	1.000
rs brasil	11197	104	1	22.254	1.000
sectors in	11197	104	1	22.254	1.000
serviços financeiros	11197	104	1	22.254	1.000
seus interesses	11197	104	1	22.254	1.000
sociedade para	11197	104	1	22.254	1.000
sociedade que	11197	104	1	22.254	1.000
supply side	11197	104	1	22.254	1.000
trabalham com	11197	104	1	22.254	1.000
unidos da	11197	104	1	22.254	1.000
utilizados em	11197	104	1	22.254	1.000
validação de	11197	104	1	22.254	1.000
valores da	11197	104	1	22.254	1.000
vitória da	11197	104	1	22.254	1.000
washington dc	11197	104	1	22.254	1.000
anais da	11308	103	1	22.040	1.000
aos fatores	11308	103	1	22.040	1.000
as such	11308	103	1	22.040	1.000
brasil não	11308	103	1	22.040	1.000
caráter de	11308	103	1	22.040	1.000
colocar em	11308	103	1	22.040	1.000
composição da	11308	103	1	22.040	1.000
conhecimento externo	11308	103	1	22.040	1.000
conta de	11308	103	1	22.040	1.000
da agrobiodiversidade	11308	103	1	22.040	1.000
das companhias	11308	103	1	22.040	1.000
de bolsas	11308	103	1	22.040	1.000
de caça	11308	103	1	22.040	1.000
de fibra	11308	103	1	22.040	1.000
de internet	11308	103	1	22.040	1.000
de língua	11308	103	1	22.040	1.000
de prática	11308	103	1	22.040	1.000
de satisfação	11308	103	1	22.040	1.000
de área	11308	103	1	22.040	1.000
do portal	11308	103	1	22.040	1.000
do reino	11308	103	1	22.040	1.000
dos equipamentos	11308	103	1	22.040	1.000
educação da	11308	103	1	22.040	1.000
em espaços	11308	103	1	22.040	1.000
empirical evidence	11308	103	1	22.040	1.000
empresas têm	11308	103	1	22.040	1.000
entrega de	11308	103	1	22.040	1.000
este último	11308	103	1	22.040	1.000
excelência em	11308	103	1	22.040	1.000
faustino gabriel	11308	103	1	22.040	1.000
gestión de	11308	103	1	22.040	1.000
global economy	11308	103	1	22.040	1.000
humanos em	11308	103	1	22.040	1.000
inovação responsável	11308	103	1	22.040	1.000
líquida de	11308	103	1	22.040	1.000
mais difícil	11308	103	1	22.040	1.000
mais frequentes	11308	103	1	22.040	1.000
melhoria das	11308	103	1	22.040	1.000
mercado com	11308	103	1	22.040	1.000
milhão de	11308	103	1	22.040	1.000
mudanças em	11308	103	1	22.040	1.000
na atuação	11308	103	1	22.040	1.000
na língua	11308	103	1	22.040	1.000
no comportamento	11308	103	1	22.040	1.000
no fato	11308	103	1	22.040	1.000
no longo	11308	103	1	22.040	1.000
ocorreu em	11308	103	1	22.040	1.000
organizacional em	11308	103	1	22.040	1.000
os pais	11308	103	1	22.040	1.000
planejamento da	11308	103	1	22.040	1.000
prentice hall	11308	103	1	22.040	1.000
processos no	11308	103	1	22.040	1.000
qualidade para	11308	103	1	22.040	1.000
que possibilitem	11308	103	1	22.040	1.000
questões sociais	11308	103	1	22.040	1.000
recuperação da	11308	103	1	22.040	1.000
rotinas de	11308	103	1	22.040	1.000
se concentra	11308	103	1	22.040	1.000
se manter	11308	103	1	22.040	1.000
sujeito de	11308	103	1	22.040	1.000
sustentabilidade de	11308	103	1	22.040	1.000
utilizada como	11308	103	1	22.040	1.000
via de	11308	103	1	22.040	1.000
vontade de	11308	103	1	22.040	1.000
º º	11308	103	1	22.040	1.000
à estrutura	11308	103	1	22.040	1.000
à transferência	11308	103	1	22.040	1.000
acima da	11423	102	1	21.826	1.000
alcance da	11423	102	1	21.826	1.000
ambiente propício	11423	102	1	21.826	1.000
aproximação entre	11423	102	1	21.826	1.000
articulação de	11423	102	1	21.826	1.000
as forças	11423	102	1	21.826	1.000
as percepções	11423	102	1	21.826	1.000
aspectos do	11423	102	1	21.826	1.000
atendimento de	11423	102	1	21.826	1.000
aumento na	11423	102	1	21.826	1.000
caminhos para	11423	102	1	21.826	1.000
cenários de	11423	102	1	21.826	1.000
como processo	11423	102	1	21.826	1.000
dados por	11423	102	1	21.826	1.000
das análises	11423	102	1	21.826	1.000
de biotecnologia	11423	102	1	21.826	1.000
de campina	11423	102	1	21.826	1.000
de várzea	11423	102	1	21.826	1.000
defesa do	11423	102	1	21.826	1.000
demandas sociais	11423	102	1	21.826	1.000
demonstraram que	11423	102	1	21.826	1.000
desafios do	11423	102	1	21.826	1.000
desigualdades sociais	11423	102	1	21.826	1.000
diferentes países	11423	102	1	21.826	1.000
diretamente com	11423	102	1	21.826	1.000
do assunto	11423	102	1	21.826	1.000
do cuidado	11423	102	1	21.826	1.000
do nosso	11423	102	1	21.826	1.000
do tribunal	11423	102	1	21.826	1.000
dos jovens	11423	102	1	21.826	1.000
eco innovation	11423	102	1	21.826	1.000
educação matemática	11423	102	1	21.826	1.000
em br	11423	102	1	21.826	1.000
em janeiro	11423	102	1	21.826	1.000
em programas	11423	102	1	21.826	1.000
empresa pode	11423	102	1	21.826	1.000
execução do	11423	102	1	21.826	1.000
exige que	11423	102	1	21.826	1.000
favorável à	11423	102	1	21.826	1.000
forma não	11423	102	1	21.826	1.000
grau em	11423	102	1	21.826	1.000
in electricity	11423	102	1	21.826	1.000
incidência de	11423	102	1	21.826	1.000
inovar em	11423	102	1	21.826	1.000
ki bs	11423	102	1	21.826	1.000
kibs branches	11423	102	1	21.826	1.000
larga escala	11423	102	1	21.826	1.000
mais inovadoras	11423	102	1	21.826	1.000
malus domestica	11423	102	1	21.826	1.000
mg brasil	11423	102	1	21.826	1.000
na atenção	11423	102	1	21.826	1.000
no crescimento	11423	102	1	21.826	1.000
no formato	11423	102	1	21.826	1.000
nos diversos	11423	102	1	21.826	1.000
novos projetos	11423	102	1	21.826	1.000
ou ao	11423	102	1	21.826	1.000
para construção	11423	102	1	21.826	1.000
para essas	11423	102	1	21.826	1.000
posto que	11423	102	1	21.826	1.000
proteção das	11423	102	1	21.826	1.000
publicação da	11423	102	1	21.826	1.000
realidade da	11423	102	1	21.826	1.000
refere aos	11423	102	1	21.826	1.000
regulatory science	11423	102	1	21.826	1.000
research trends	11423	102	1	21.826	1.000
selecionados para	11423	102	1	21.826	1.000
setor automotivo	11423	102	1	21.826	1.000
tema inovação	11423	102	1	21.826	1.000
tomadores de	11423	102	1	21.826	1.000
trabalha com	11423	102	1	21.826	1.000
título do	11423	102	1	21.826	1.000
valor que	11423	102	1	21.826	1.000
via pct	11423	102	1	21.826	1.000
visão mais	11423	102	1	21.826	1.000
você não	11423	102	1	21.826	1.000
w w	11423	102	1	21.826	1.000
à população	11423	102	1	21.826	1.000
às organizações	11423	102	1	21.826	1.000
áreas que	11423	102	1	21.826	1.000
é imprescindível	11423	102	1	21.826	1.000
é na	11423	102	1	21.826	1.000
al como	11562	101	1	21.612	1.000
análise estatística	11562	101	1	21.612	1.000
aos novos	11562	101	1	21.612	1.000
artigo original	11562	101	1	21.612	1.000
as situações	11562	101	1	21.612	1.000
atuação no	11562	101	1	21.612	1.000
ações em	11562	101	1	21.612	1.000
br orcid	11562	101	1	21.612	1.000
busca em	11562	101	1	21.612	1.000
business strategy	11562	101	1	21.612	1.000
católica do	11562	101	1	21.612	1.000
com cerca	11562	101	1	21.612	1.000
competitividade da	11562	101	1	21.612	1.000
conhecimentos de	11562	101	1	21.612	1.000
dados web	11562	101	1	21.612	1.000
das medidas	11562	101	1	21.612	1.000
de armazenamento	11562	101	1	21.612	1.000
de canais	11562	101	1	21.612	1.000
de células	11562	101	1	21.612	1.000
de entender	11562	101	1	21.612	1.000
de existência	11562	101	1	21.612	1.000
de fármacos	11562	101	1	21.612	1.000
de possibilitar	11562	101	1	21.612	1.000
de surgimento	11562	101	1	21.612	1.000
design para	11562	101	1	21.612	1.000
diferente do	11562	101	1	21.612	1.000
dimensão da	11562	101	1	21.612	1.000
diminuição da	11562	101	1	21.612	1.000
direção da	11562	101	1	21.612	1.000
do circuito	11562	101	1	21.612	1.000
doutorado universidade	11562	101	1	21.612	1.000
duas décadas	11562	101	1	21.612	1.000
elaboração da	11562	101	1	21.612	1.000
em determinados	11562	101	1	21.612	1.000
empresa na	11562	101	1	21.612	1.000
igualdade de	11562	101	1	21.612	1.000
informações coletadas	11562	101	1	21.612	1.000
liderança para	11562	101	1	21.612	1.000
mais forte	11562	101	1	21.612	1.000
milhares de	11562	101	1	21.612	1.000
muitos casos	11562	101	1	21.612	1.000
método para	11562	101	1	21.612	1.000
na execução	11562	101	1	21.612	1.000
na proposta	11562	101	1	21.612	1.000
na resolução	11562	101	1	21.612	1.000
nas entrevistas	11562	101	1	21.612	1.000
no apl	11562	101	1	21.612	1.000
no apoio	11562	101	1	21.612	1.000
no valor	11562	101	1	21.612	1.000
nos laboratórios	11562	101	1	21.612	1.000
ocorre com	11562	101	1	21.612	1.000
oliveira carlos	11562	101	1	21.612	1.000
os nits	11562	101	1	21.612	1.000
os peixes	11562	101	1	21.612	1.000
os pequenos	11562	101	1	21.612	1.000
ou produtos	11562	101	1	21.612	1.000
pandemia da	11562	101	1	21.612	1.000
papel central	11562	101	1	21.612	1.000
pela indústria	11562	101	1	21.612	1.000
proteção jurídica	11562	101	1	21.612	1.000
quantidades de	11562	101	1	21.612	1.000
que do	11562	101	1	21.612	1.000
respeito de	11562	101	1	21.612	1.000
resultados alcançados	11562	101	1	21.612	1.000
roteiro de	11562	101	1	21.612	1.000
se á	11562	101	1	21.612	1.000
se é	11562	101	1	21.612	1.000
ser compreendida	11562	101	1	21.612	1.000
service sectors	11562	101	1	21.612	1.000
seus usuários	11562	101	1	21.612	1.000
sugestão de	11562	101	1	21.612	1.000
supremo tribunal	11562	101	1	21.612	1.000
tradução livre	11562	101	1	21.612	1.000
vista de	11562	101	1	21.612	1.000
vistas como	11562	101	1	21.612	1.000
à agricultura	11562	101	1	21.612	1.000
à capacitação	11562	101	1	21.612	1.000
às ações	11562	101	1	21.612	1.000
affected by	11684	100	1	21.398	1.000
aided science	11684	100	1	21.398	1.000
ao mundo	11684	100	1	21.398	1.000
aos aspectos	11684	100	1	21.398	1.000
as regards	11684	100	1	21.398	1.000
asia pacific	11684	100	1	21.398	1.000
atos de	11684	100	1	21.398	1.000
brasil por	11684	100	1	21.398	1.000
cadernos gestão	11684	100	1	21.398	1.000
com sucesso	11684	100	1	21.398	1.000
competitividade de	11684	100	1	21.398	1.000
comunicação que	11684	100	1	21.398	1.000
contábil issn	11684	100	1	21.398	1.000
da democracia	11684	100	1	21.398	1.000
dados pessoais	11684	100	1	21.398	1.000
de alcançar	11684	100	1	21.398	1.000
de crianças	11684	100	1	21.398	1.000
de introdução	11684	100	1	21.398	1.000
de progresso	11684	100	1	21.398	1.000
dos fluxos	11684	100	1	21.398	1.000
dos rios	11684	100	1	21.398	1.000
education shall	11684	100	1	21.398	1.000
edward elgar	11684	100	1	21.398	1.000
